"","year","codel2_2016","TO_5","TO_6","TO_MULTI","TO_10","TO_8","TO_TA","TO_1","TO_4","TO_9","TO_11","TO_3","TO_7","TO_2","TO_12","TO_13"
"903",2018,"PL51",861565,9188635,261097067,85855800,163290043,37173389,69391700,172347727,66755119,4348584,15720171,1063130374,30312713,0,0
"904",2018,"PL52",3141606,30901793,52982471,17312157,29839369,16148497,58401972,68469009,16866498,503879,63428827,249259483,0,0,0
"905",2018,"PL61",0,11440003,185851306,12907740,106923684,23629018,56047671,102618724,20979046,0,47034292,343429111,142544,0,0
"906",2018,"PL62",0,30594001,123016062,36549881,108148801,21310332,38700004,59633498,51945079,610063,74809274,1118620675,7970729,0,0
"907",2018,"PL63",0,12257878,320327484,106162200,0,19589138,70619324,90846315,30318686,0,119573614,392377543,639198,0,0
"908",2018,"PL71",0,15745610,199216702,33300216,140977252,31591407,72398239,15692625,40884590,0,205559191,130704114,3744472,0,0
"909",2018,"PL72",0,197979,164309410,0,114880193,16665346,26289294,15610403,21460507,0,91382360,226603929,529825,0,0
"910",2018,"PL81",0,21670969,183716817,33807273,158077164,31030100,47714632,90995411,31410910,0,170482423,393063615,7349259,0,0
"911",2018,"PL82",0,2313414,642577715,52926280,157213630,29977364,66213874,10295254,43117206,0,121211657,242871292,35671177,0,0
"912",2018,"PL84",0,6541326,249812832,16318175,29134789,15565822,28823825,52812927,20320103,2415926,41135262,255630840,591096,0,0
"913",2018,"PL91",0,10062393,199411730,50257674,53910664,29407532,215479585,460848518,94487478,0,163978515,1727893586,52186424,0,0
"914",2018,"PT1",0,0,244664265,541968406,53214872,88197560,78556384,0,1531822,26120921,0,4375017,0,0,0
"915",2018,"PT11",24403362,143054661,618067047,861357555,244068111,34684043,732068858,16957524,154134686,5938662,563913845,23837375,9437248,0,0
"916",2018,"PT15",11925342,45097575,65343,4874083,27345831,7153705,7188093,3324009,10665368,31094,46822474,0,4747050,0,0
"917",2018,"PT16",36115930,125352105,501950276,521052503,157097744,17209154,335202685,5385794,131762114,4438957,415017344,46984194,8090957,0,0
"918",2018,"PT17",8583346,30076862,25889736,53626108,135486413,20241108,57101137,4101658,91706086,0,70324668,109728,0,0,0
"919",2018,"PT18",9615564,96332686,78379004,162840577,55879122,9561137,93517910,8990542,60397625,1537123,103641479,0,3257482,0,0
"920",2018,"PT20",27678851,34563245,0,131734970,62223426,5599833,9344598,511519,145162469,2688,184152151,57482846,3799272,63529412,0
"921",2018,"PT30",55010099,15486865,0,31959258,26909825,2182907,6330952,37093555,29690845,0,49181733,46578922,2822659,311873207,0
"922",2018,"PTZZ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"923",2018,"RO",93487834,853465,236888642,0,2017764,174485471,302944513,0,522247301,95752703,264705000,0,82317643,0,0
"924",2018,"RO11",244048,79444598,32043777,3605384,254128,10549523,0,25991368,33541654,0,54116738,217746562,0,0,0
"925",2018,"RO12",806845,30478091,0,2849069,198459,8121644,0,245454,27320456,0,38212452,513455762,0,0,0
"926",2018,"RO21",1131004,55749795,0,20605950,767494,12401661,0,7746478,38944816,0,32078053,5517696,0,0,0
"927",2018,"RO22",0,63694714,9901773,3212299,2763645,7503607,489173,716168,34813856,1504153,29828109,60699968,0,0,0
"928",2018,"RO31",770173,70697138,0,0,1386486,12622668,0,120964,13802507,810731,28649505,56790913,0,0,0
"929",2018,"RO32",6626712,27284376,0,615372,64573,5859049,0,97346863,0,35019,0,238382330,0,0,0
"930",2018,"RO41",753985,64022260,1537482,5238933,2282733,6032627,0,285077,20773274,331660,45220245,39041843,0,0,0
"931",2018,"RO42",160293,41697181,102708,2569011,69272,7350135,0,823943,23197755,0,34192724,554767317,0,0,0
"932",2018,"SE",0,272484,274499543,91651458,102852642,22214446,47305972,31623916,3939860,0,2513714,104658,0,0,0
"933",2018,"SE1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"934",2018,"SE11",0,3219634,20888259,0,0,1432161,0,0,0,2288472,44881,0,0,0,0
"935",2018,"SE12",0,6065924,0,0,0,2385263,24328178,9516453,0,0,17294805,0,0,0,0
"936",2018,"SE2",0,0,0,0,0,0,0,0,0,0,246163,0,0,0,0
"937",2018,"SE21",0,0,0,0,0,2272013,13140561,2643696,0,0,16325344,0,1222697,0,0
"938",2018,"SE22",0,2473595,3230504,0,1902798,4611503,32679541,3876132,0,0,23391564,3722026,1525685,0,0
"939",2018,"SE23",0,1466534,0,0,1510546,2026286,25302969,14036759,0,0,25575210,2129406,0,0,0
"940",2018,"SE3",0,0,0,0,0,0,0,0,0,0,317286,0,0,0,0
"941",2018,"SE31",0,1062723,0,0,1088558,4920076,27150444,10889637,0,0,41372178,697808,32075660,0,0
"942",2018,"SE32",0,1386601,0,0,333340,7784760,19991710,1538526,0,0,46058512,37351197,16579658,0,0
"943",2018,"SE33",0,3704019,0,0,253783,11582121,38880026,4810405,0,0,107073650,16893306,8921321,0,0
"944",2018,"SI",0,380472,0,0,0,0,3769336,1878687,0,0,0,68543,0,0,0
"945",2018,"SI0",287785,1024727,0,13939391,7061829,26530773,3069038,7384661,3239546,664678,0,0,214046,0,0
"946",2018,"SI03",1729618,63630208,0,42118823,64984985,8350409,72691245,34614250,27462755,6923693,66031559,98402697,40335,0,0
"947",2018,"SI04",0,73815769,0,38379732,46499849,4405972,95157619,36348511,13989395,12816778,50223690,0,6081178,0,0
"948",2018,"SK",0,0,0,0,0,743002,323410,0,0,13348905,0,0,0,0,0
"949",2018,"SK0",0,0,0,34921857,465214051,68527872,0,0,138111163,0,0,0,87257776,0,0
"950",2018,"SK01",100214,11432762,22474963,0,1250000,37232512,16456711,2519524,0,9146773,6834487,88544557,0,0,0
"951",2018,"SK02",4075411,233369587,70349893,0,5451681,55888949,65655718,67305460,747127,17734140,33213435,179536907,8139886,0,0
"952",2018,"SK03",2999153,74454281,48209063,0,3634454,36578147,94058051,49522256,826942,11890708,23982772,838500969,8139886,0,0
"953",2018,"SK04",2081812,95036292,44908329,452142,3634454,37434831,68918990,55245749,1280499,11941494,19812143,322211867,8139886,0,0
"954",2018,"UK",0,1712584,273519235,0,0,56867392,0,0,1344073,0,0,1641309,0,0,0
"955",2018,"UKC",0,0,61912320,32258113,34098760,1721817,51140772,25645186,254069,0,77833788,0,83196,0,0
"956",2018,"UKD",0,309425,109489291,25630706,32823067,1653545,88830912,51681527,0,0,278195440,0,551237,0,0
"957",2018,"UKE",4085267,1711074,53660924,16416971,7750522,2086533,37275017,7091866,816525,0,31800546,0,17153980,0,0
"958",2018,"UKF",1722463,1192969,69853032,24720287,11650789,3175255,35734344,9738567,0,0,68524783,0,8822636,0,0
"959",2018,"UKG",0,5809043,67506349,29218523,58551294,4069670,40133270,18107016,0,0,155686331,0,793411,0,0
"960",2018,"UKG1",0,0,50000,0,0,0,0,0,0,0,0,0,0,0,0
"961",2018,"UKH",0,0,21389047,10572313,0,1310771,5985475,15648970,363157,0,38868606,0,1259638,0,0
"962",2018,"UKH1",119605,0,0,0,0,3909017,3601743,0,0,0,0,0,0,0,0
"963",2018,"UKH3",50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"964",2018,"UKI",0,0,170454189,25545780,0,4258790,8218907,28656671,0,0,66435712,0,295322,0,0
"965",2018,"UKI3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"966",2018,"UKJ",0,0,51299535,20983388,2158824,562274,18341410,4093581,0,0,6442015,0,0,0,0
"967",2018,"UKJ2",0,3461437,0,0,0,0,2668567,0,0,0,0,0,0,0,0
"968",2018,"UKJ3",0,0,0,0,0,0,8939124,0,0,0,0,0,0,0,0
"969",2018,"UKJ4",287812,0,0,0,0,0,15286486,0,0,0,0,0,0,0,0
"970",2018,"UKK",463456,2469553,39682339,25802210,0,1951783,44611925,34346350,321614,0,105850154,28841791,9415502,0,0
"971",2018,"UKK2",1011454,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"972",2018,"UKK4",1586799,15365947,0,0,0,0,0,897995,0,0,0,0,0,0,0
"973",2018,"UKL1",2046782,12900,664724047,0,0,22796929,119597738,39193676,55980388,0,0,0,0,0,0
"974",2018,"UKL2",0,0,265692028,0,0,4545480,34414559,0,11390820,0,0,0,0,0,0
"975",2018,"UKM",0,11420845,0,13751679,3470171,7004322,24098946,19198617,680459,0,24416154,0,0,0,0
"976",2018,"UKM5",0,0,0,0,254797,0,0,0,0,0,952793,0,0,0,0
"977",2018,"UKM6",0,2667744,8669177,1558439,4927655,2332027,713960,2830916,611798,0,2092486,0,0,0,0
"978",2018,"UKM7",0,48107,0,8881357,16376789,0,67322,1165161,741149,0,6052580,0,0,0,0
"979",2018,"UKM8",0,0,0,0,41880924,0,16000,0,406968,0,2417277,0,0,0,0
"980",2018,"UKN",0,2225294,0,56334180,58454246,8403510,78653821,28438681,68169976,0,64773178,0,0,0,0
"981",2018,"UKN0",0,3330887,1734298,0,0,3496186,3925037,63767,0,0,85703,4723705,0,0,0
"982",2018,"UKZZ",0,0,7475283,0,0,795521,0,0,0,0,0,0,0,0,0
"983",2018,"YT",0,14215611,0,4134891,8768134,0,0,18620751,16601373,0,3507887,0,0,0,0
"984",2019,"AT",0,5967115,0,4505235,13462433,14169061,3983940,2134328,316626,0,0,1141370,0,0,0
"985",2019,"AT1",0,0,0,0,353144,0,0,0,0,0,0,0,0,0,0
"986",2019,"AT11",0,3696426,14470869,0,0,3832817,3111149,2445488,0,2143914,69057707,0,0,0,0
"987",2019,"AT12",0,1927549,0,20256541,0,1553257,65205865,21755273,5094852,2411291,70796487,1649174,0,0,0
"988",2019,"AT13",0,7639908,19915597,73995236,40800,1545794,5307482,0,56192203,1750568,1442875,11484530,0,0,0
"989",2019,"AT21",0,1241693,0,9894401,0,371772,25647466,9569606,7837522,1713914,10096895,0,0,0,0
"990",2019,"AT22",0,4909623,3553436,13133961,585090,1017888,56242110,23271966,7279141,3024298,122481852,0,0,0,0
"991",2019,"AT31",0,530788,2602200,35514116,0,2474645,32638789,14426940,8099921,2054055,126481731,0,0,0,0
"992",2019,"AT32",0,1625838,0,13226277,218391,2740411,11403046,5212789,2136630,1012447,14319403,0,0,0,0
"993",2019,"AT33",0,2102757,3305149,7771573,0,270696,6274186,15456278,4687373,1622932,16826337,0,0,0,0
"994",2019,"AT34",0,0,3453312,3555105,0,227335,5155176,4757921,4042393,647134,22207221,0,0,0,0
"995",2019,"BE",0,25525748,0,0,3678954,13228925,33806770,15888173,0,0,0,0,0,0,0
"996",2019,"BE1",0,5258939,16849252,47918835,76675829,6025233,13246875,0,110928030,0,20349692,0,0,0,0
"997",2019,"BE10",530711,419325,112562,0,0,96749,197378,0,0,0,0,0,0,0,0
"998",2019,"BE2",0,0,30536533,42823312,199314611,18523685,115603175,20337059,62500936,0,32072812,0,0,0,0
"999",2019,"BE21",0,0,2241113,0,0,240977,8465360,4358287,0,0,0,0,0,0,0
"1000",2019,"BE22",0,0,0,0,0,0,711958,0,0,0,0,0,0,0,0
"1001",2019,"BE23",0,3632634,517699,0,0,0,6475018,3029914,0,0,0,0,0,0,0
"1002",2019,"BE24",0,50000,5482603,0,0,0,407807,0,0,0,0,0,0,0,0
"1003",2019,"BE25",2183703,2760231,3683474,0,0,950112,7010534,6773502,0,0,977046,0,0,0,0
"1004",2019,"BE3",0,1095859,24700109,79869700,79372059,12673667,4497707,21972613,158780891,0,0,0,0,0,0
"1005",2019,"BE31",0,0,5294473,891374,0,175897,10535958,1394721,0,0,2185141,0,0,0,0
"1006",2019,"BE32",0,12626917,100413721,11177047,0,1678620,99114339,6118056,0,0,3807343,0,0,0,0
"1007",2019,"BE33",0,10682246,44776037,6604920,3009259,630497,65570721,1760049,6011040,0,0,0,0,0,0
"1008",2019,"BE34",0,1290219,7807293,0,0,0,4081933,0,0,0,0,0,0,0,0
"1009",2019,"BE35",0,886549,25970030,770624,0,3358017,15405522,6119052,0,0,897579,0,0,0,0
"1010",2019,"BG",15772614,302494954,1046744870,158580971,81797023,125319868,47344719,79620840,240255365,70188641,141363993,412083055,0,0,0
"1011",2019,"BG31",1962164,7608538,88035466,0,1433469,955674,53656616,0,0,801708,95857575,3349619,0,0,0
"1012",2019,"BG32",914359,3119158,48579960,0,2833430,1090675,8394252,0,0,1803853,49898821,2370076,0,0,0
"1013",2019,"BG33",218123,1086812,27824173,0,982378,854419,6258533,0,0,704006,23969535,2838765,0,0,0
"1014",2019,"BG34",0,0,41497309,0,0,1009879,15667387,0,0,0,37294628,0,0,0,0
"1015",2019,"BG41",4984049,2176948,42975737,0,411420,4971832,25932014,0,1108302,949096,70688942,8716,0,0,0
"1016",2019,"BG42",0,0,86944515,0,0,1178519,17002640,0,2824052,119544,102072936,6004869,0,0,0
"1017",2019,"CH02",0,0,0,0,0,0,4623243,0,0,0,0,0,0,0,0
"1018",2019,"CH03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1019",2019,"CH04",0,0,1220551,0,0,0,0,0,0,0,0,0,0,0,0
"1020",2019,"CH05",0,1681203,1764979,0,0,0,0,0,0,692788,0,0,0,0,0
"1021",2019,"CY",0,31412807,268721269,0,45495887,15576183,0,0,30032706,0,0,0,16096363,0,0
"1022",2019,"CY00",0,1006908,9229709,0,0,333283,0,1160764,0,0,0,0,0,0,0
"1023",2019,"CZ",0,2354639,0,0,0,978717,289922,0,0,0,0,0,0,0,0
"1024",2019,"CZ0",362458,0,815728,0,0,0,0,0,0,0,15678008,0,0,0,0
"1025",2019,"CZ01",0,8283407,66817461,115025140,30806158,165326485,154749918,38636385,38494159,19689806,0,28962209,0,0,0
"1026",2019,"CZ02",592870,84896893,499350709,16180775,87454031,31771122,296833616,44817462,40524678,5611290,62494575,295386535,26706724,0,0
"1027",2019,"CZ03",906996,71933688,489470804,34855254,82531370,41062416,148584568,25660374,42305429,9574737,34336987,336590620,15721966,0,0
"1028",2019,"CZ04",6072920,47260508,271687287,15132826,133263998,24578830,56509682,23311043,44027300,4768610,107806278,192662006,19614646,0,0
"1029",2019,"CZ05",5005700,69013406,580559165,41090093,123458957,43031489,168321232,40251865,67710219,13242567,77079507,214874689,20990135,0,0
"1030",2019,"CZ06",495023,65034791,641674295,84600336,139993220,50004667,257846086,37862691,55265796,14598592,123202400,619158512,140589381,0,0
"1031",2019,"CZ07",2392080,54142110,488293359,43453291,140788231,31729481,184526818,43527303,59290219,7382377,128866206,190794977,14711409,0,0
"1032",2019,"CZ08",2485216,78091567,424077061,39206841,126917565,18266374,102726848,30752767,42493234,9165387,115240721,313100167,22205798,0,0
"1033",2019,"DE",0,14067954,0,910651147,629882281,60998623,3168357,4237724,985784554,0,0,11802878,0,0,0
"1034",2019,"DE1",0,0,0,0,6025671,0,0,0,0,0,0,0,0,0,0
"1035",2019,"DE11",0,0,976975,34233351,110524748,13375393,54539494,10770542,39044515,1863830,0,0,0,0,0
"1036",2019,"DE12",0,0,2729418,14450512,30940565,1543419,26268244,7800810,23790864,31257,0,0,0,0,0
"1037",2019,"DE13",0,243052,6109399,9985394,25141169,1056774,35669954,5151703,14993880,2846271,0,0,0,0,0
"1038",2019,"DE14",0,0,5350004,10144856,20097081,2864016,25568099,3582458,13400865,478470,0,1958169,0,0,0
"1039",2019,"DE2",0,0,0,0,5337061,12320573,0,0,305797,0,33250000,0,0,0,0
"1040",2019,"DE21",0,7645869,13003,17863084,52289534,318491,2958689,15893278,8042955,3069457,18159683,0,0,0,0
"1041",2019,"DE22",15916587,5799679,0,5793249,10061642,0,8186978,19414318,4831283,1133012,96877506,0,0,0,0
"1042",2019,"DE23",9524907,5305115,0,4315396,28055163,0,6470533,1720400,4037037,2208919,72241407,0,0,0,0
"1043",2019,"DE24",9659576,8777635,0,2016127,21676321,0,23714033,12048293,7906507,3605534,57987648,0,0,0,0
"1044",2019,"DE25",0,3373044,0,6611080,20130133,0,12014350,488193,4267153,125192,703291,0,0,0,0
"1045",2019,"DE26",0,8696000,0,5963707,26854543,0,29481658,31604026,2314269,0,42640551,0,0,0,0
"1046",2019,"DE27",0,1762575,1001433,11104112,23047199,0,10234505,75633887,4693110,633926,45244774,0,0,0,0
"1047",2019,"DE3",0,0,0,0,1950574,0,0,0,0,0,0,0,0,0,0
"1048",2019,"DE30",0,3682996,117493095,90157105,36868948,23038792,354698760,84088392,35963595,256388,100954354,0,0,0,0
"1049",2019,"DE4",0,2649487,0,4263453,17419678,2331838,0,0,0,12099942,0,6095152,0,0,0
"1050",2019,"DE40",0,106509,23166979,158765503,26651804,24754692,142630644,34857282,75122883,59608,112716625,2875187,0,0,0
"1051",2019,"DE5",0,0,0,17973609,8769033,3264152,0,0,41721138,0,0,0,0,0,0
"1052",2019,"DE50",0,1068016,0,0,0,5601962,24982632,5243808,12981402,0,10501570,0,0,0,0
"1053",2019,"DE6",0,0,0,0,3693015,0,0,0,0,0,0,0,0,0,0
"1054",2019,"DE60",0,4039610,0,33256429,34861387,3171563,31707061,23948492,43073211,0,0,7836207,0,0,0
"1055",2019,"DE7",0,0,0,99291895,6232756,25998443,2090436,0,120858580,0,7150124,0,0,0,0
"1056",2019,"DE71",0,0,9759446,0,656910,0,6065475,18613456,0,0,14457448,0,0,0,0
"1057",2019,"DE72",0,0,33500,0,0,0,8369998,7227353,0,0,30954602,0,0,0,0
"1058",2019,"DE73",0,3871216,1099241,0,0,0,8956825,5155763,0,0,37570153,0,0,0,0
"1059",2019,"DE8",0,1938190,0,0,504543,0,0,0,0,300183,2710897,306696,0,0,0
"1060",2019,"DE80",0,3062773,41418135,85327476,27845779,44474265,160424371,62321204,57558215,3436670,324300792,7613301,0,0,0
"1061",2019,"DE9",0,0,0,309471,4894332,35278545,0,0,233363,0,0,0,0,0,0
"1062",2019,"DE91",0,11226038,1388978,4215058,10974392,0,23274602,7173224,28273345,0,112262373,0,0,0,0
"1063",2019,"DE92",0,3587606,1954958,6708931,14349135,0,38146630,7177428,32789288,0,84964133,0,0,0,0
"1064",2019,"DE93",0,10061775,2791085,9671270,21855220,0,15794789,8388876,33498613,0,147202015,0,0,0,0
"1065",2019,"DE94",0,12300378,26988181,8329419,24508338,0,32835607,25219782,55009355,12248694,108283409,0,0,0,0
"1066",2019,"DEA",0,0,30424,240688417,444984336,80655523,49754796,65173429,262237015,0,16488817,0,0,0,0
"1067",2019,"DEA1",0,50000,47187708,0,93065,12014083,73121714,38829014,0,15078052,25014901,0,0,0,0
"1068",2019,"DEA2",0,0,2360711,0,458051,0,138605906,42413926,0,0,19498404,0,0,0,0
"1069",2019,"DEA3",0,0,32415864,0,0,4074134,22860204,21763319,0,12106362,21699224,0,0,0,0
"1070",2019,"DEA4",0,0,1447956,0,0,0,34209087,18899075,0,400088,34967071,0,0,0,0
"1071",2019,"DEA5",0,4659154,5294924,0,0,2514563,65489074,19420141,0,0,35822042,0,0,0,0
"1072",2019,"DEB",0,0,0,82390795,18264668,5337828,0,0,36591618,0,0,0,0,0,0
"1073",2019,"DEB1",0,0,0,0,0,0,9552811,29097382,0,0,56443126,0,0,0,0
"1074",2019,"DEB2",0,0,0,0,0,0,687727,27452431,0,0,63762855,0,0,0,0
"1075",2019,"DEB3",0,2277572,183544,0,0,5538441,46137007,25457915,0,17590,12134261,0,0,0,0
"1076",2019,"DEC",0,0,0,0,386363,0,0,0,0,0,0,0,0,0,0
"1077",2019,"DEC0",0,2397388,4064063,17257170,9052514,8076638,22646084,14863899,62319951,0,36601830,0,0,0,0
"1078",2019,"DED",0,0,0,0,15349385,20145687,0,0,0,0,0,0,0,0,0
"1079",2019,"DED2",71223164,24347452,18688011,56506319,29854159,6380508,290547156,54309531,45489892,14474260,64341915,0,0,0,0
"1080",2019,"DED4",67351609,9987675,23504172,49349508,12711747,0,90465075,36460366,30812671,8406470,24221676,0,0,0,0
"1081",2019,"DED5",9871715,0,5466129,16513617,11293167,0,51827153,21612908,18781308,0,21241609,0,0,0,0
"1082",2019,"DEE",0,0,0,10387196,29946672,40254952,3116972,0,2257298,0,72500000,0,0,0,0
"1083",2019,"DEE0",18517218,3384038,0,70098862,125749046,3582361,216262078,32682846,80953060,0,133063122,0,0,0,0
"1084",2019,"DEF0",0,11185142,0,102783781,32311763,28011673,94353311,17342651,23764839,4730229,108688233,1248903,0,0,0
"1085",2019,"DEG",0,0,0,0,557987,0,0,0,0,0,0,0,0,0,0
"1086",2019,"DEG0",0,0,107669956,99928902,76218008,21229388,159114804,79379710,88975322,92218,385526183,0,0,0,0
"1087",2019,"DK",0,0,0,0,0,5557802,4388860,0,0,0,0,0,0,0,0
"1088",2019,"DK0",0,0,4488978,35018157,70771282,23038423,68095945,10112930,26783050,0,46015347,0,0,0,0
"1089",2019,"DK01",0,0,0,0,3170759,0,12420977,5211245,0,1161780,0,2052661,0,0,0
"1090",2019,"DK02",0,0,0,0,6434581,0,4456570,102718,0,3144068,36567,0,0,0,0
"1091",2019,"DK03",0,9708706,0,0,1020287,0,8265874,0,0,3258591,0,0,0,0,0
"1092",2019,"DK04",0,0,0,0,14489876,104357,2391533,100058,0,0,0,0,0,0,0
"1093",2019,"DK05",0,0,0,0,4114372,0,1833948,3179924,0,0,0,0,0,0,0
"1094",2019,"EE00",0,63749145,418674382,203484667,94198276,57700179,369904979,336187146,149712537,50712389,4724609,376250423,70787630,0,0
"1095",2019,"EL",0,529810,204406,0,0,199259001,1626156,0,0,0,0,868975,0,0,0
"1096",2019,"EL30",66709972,113790350,382550281,116894920,62728822,21480930,7261840,187846761,133386717,10858498,14423711,46747089,40484665,0,0
"1097",2019,"EL41",61776,1857344,105023507,17241014,3796907,4207816,0,0,0,2523999,0,39454166,1208314,0,0
"1098",2019,"EL42",87209,44044280,114561657,15599615,5196355,5039096,0,0,0,1003512,0,0,1369794,0,0
"1099",2019,"EL43",183837,57250386,176372883,51838839,13316476,4804976,0,0,37929000,4478243,0,55151161,1208314,0,0
"1100",2019,"EL51",684500,28472016,290869548,55160741,16540039,9488508,0,0,2872020,10905136,0,11945004,6977039,0,0
"1101",2019,"EL52",9186121,126275025,418338702,159948515,48237640,13601456,3061351,494552567,119985424,13088316,886725,221954514,6977039,0,0
"1102",2019,"EL53",8133824,23709491,73370034,30177847,6466856,3526501,250425,8748757,24951282,2610403,1250000,30817554,1208314,0,0
"1103",2019,"EL54",239844,37864494,246109398,22951437,9672840,9668322,0,0,0,11209395,0,24688387,6977039,0,0
"1104",2019,"EL61",385859,38966617,265131214,41693609,17987955,9568936,266908,0,0,10901894,0,34345021,6977039,0,0
"1105",2019,"EL62",69753,10965771,110015621,15228796,4482314,3788188,0,0,0,2542646,0,6851911,1208314,0,0
"1106",2019,"EL63",322005,53039992,291609841,70104800,17744317,9457578,2339224,0,0,11286418,0,136796723,6977039,0,0
"1107",2019,"EL64",4587928,42736269,107638055,41707251,7969827,6730541,0,1025365,50185134,6284234,1459257,171450276,2795270,0,0
"1108",2019,"EL65",398748,17185635,140917294,26172774,10411364,5927475,0,457817,0,3240760,0,37323793,1208314,0,0
"1109",2019,"ES",0,0,0,277027515,2693138489,44932846,0,0,593018295,0,772288241,0,0,0,0
"1110",2019,"ES11",19666871,55488955,9883427,95378571,33369673,4770107,233344890,120029658,89681556,5020939,78442268,272055990,117291116,0,0
"1111",2019,"ES12",0,59456468,0,18994203,8109637,1311900,34398852,56412698,16507028,0,32832034,0,10707218,0,0
"1112",2019,"ES13",0,645674,1734800,14127296,4323422,5015444,18753901,11346016,4416126,0,41945562,0,18256730,0,0
"1113",2019,"ES21",13442147,8006540,8002920,0,31072232,2342639,90382316,83979436,10336202,5981,9683238,2427337,12436706,0,0
"1114",2019,"ES22",429847,6003770,6012360,0,197000,61341,56108555,39762540,7555882,0,9725957,1119758,2893681,0,0
"1115",2019,"ES23",0,990557,410771,1732601,3050601,148210,22197786,5030604,1655297,0,19241772,0,7023673,0,0
