Substance,ISO,Country,NUTS 2,NUTS 2 desc,Y_1990,Y_1991,Y_1992,Y_1993,Y_1994,Y_1995,Y_1996,Y_1997,Y_1998,Y_1999,Y_2000,Y_2001,Y_2002,Y_2003,Y_2004,Y_2005,Y_2006,Y_2007,Y_2008,Y_2009,Y_2010,Y_2011,Y_2012,Y_2013,Y_2014,Y_2015,Y_2016,Y_2017,Y_2018,Y_2019,Y_2020,Y_2021,Y_2022
GWP_100_AR5_GHG,PRT,Portugal,PT15,Algarve,1841.4006096601,1911.0691366353,1956.0865775714,1989.8996280537,2125.272921678,2129.9189472283,2284.8745968886,2378.0410479805,2526.2857610851,2652.8681978013,2719.9926102637,2669.9234519077,2756.9061140712,2722.6090547123,2777.3623811459,2719.9895567776,2671.3989345164,2675.2750055174,2596.3560749757,2456.5135010475,2491.5082794399,2159.2120598012,2144.3281136455,2152.2276597443,2175.9811284829,2214.8445537887,2150.1493234197,2349.5073756278,2373.5441536473,2425.2997321159,2290.8582351509,2330.2775832966,2461.1840991395
GWP_100_AR5_GHG,PRT,Portugal,PT16,Centro (PT),14092.801130968,14502.733077925,17199.382503963,17133.790261576,17887.749430527,19895.789241025,19978.502709335,20851.39878417,22063.703365545,23607.063565618,23792.178244307,23122.453071565,24278.721620124,23660.901669405,24793.721929327,25562.910829195,24730.149585962,23918.254715405,23330.809881264,23353.055738444,21399.579293247,21661.669871988,20228.739434258,18488.196752696,18945.15945093,20836.838006182,20892.22053597,23151.856672956,21355.388022374,20064.757623214,18466.555902815,18130.906524731,18805.751777252
GWP_100_AR5_GHG,PRT,Portugal,PT17,Área Metropolitana de Lisboa,10486.168591846,10799.229481136,11363.685315215,10704.478029976,11170.638399099,11653.300192945,11337.274070576,11868.131055334,12832.967336879,13029.746691284,12919.095538486,13006.17932582,13397.247812278,12193.539194699,12245.648611251,12403.412293023,11709.595599505,12157.686774887,11405.154469504,10711.870366855,10986.706994224,9978.6826894584,9434.7422578807,9732.6365555361,9786.4111137876,9541.8941265486,9107.3290133927,9938.4712028029,9801.3477585413,9930.1481488508,9661.5725815661,9617.7214282544,9893.0640846427
GWP_100_AR5_GHG,PRT,Portugal,PT18,Alentejo,18809.090880214,19325.087560043,18469.112122319,18575.290064616,19873.625946687,19508.556359292,18748.026386127,19505.310592992,19733.482086979,21956.223068603,21427.261138408,20842.904532102,22186.896215849,21178.70560055,21282.086545099,22104.585880171,21096.291230701,19523.404553694,18801.370722704,19437.87488544,16348.064574338,16669.282106375,18252.940307938,18216.521296005,17062.00137503,19658.54969808,18936.936407882,19823.253754325,18282.967528757,14655.36956668,12341.860986925,11732.507073608,11956.678418602
GWP_100_AR5_GHG,PRT,Portugal,PT20,Região Autónoma dos Açores,1030.6521495296,1061.6999921288,1134.4676452121,1089.8453571996,1128.7223389132,1157.8138023016,1186.7101898548,1238.2753228789,1310.2941584016,1357.8996239885,1354.9811988986,1348.5313839967,1394.7480632648,1339.0301155259,1349.3543824318,1340.9744358883,1291.0021840482,1286.572330738,1194.3374555131,1123.7262504011,1135.1497752335,1071.9972116003,1018.9101142103,995.25786583208,1001.1644691007,1000.7392106765,1011.3159287537,1091.9528410227,1089.7958945762,1118.7724841066,1053.4936702755,1072.8656396466,1133.2522647174
GWP_100_AR5_GHG,PRT,Portugal,PT30,Região Autónoma da Madeira,321.81095038402,331.91265797738,349.88667930514,352.00330960556,369.34030114192,374.94368374482,409.78986363578,415.01060319078,420.92994647823,435.52426145179,458.74730286559,472.08809104166,486.59558494171,491.67678607001,511.88283436224,515.92612682195,492.36969385951,492.1865632448,476.05119906679,481.29673889115,474.39851794823,447.63544003902,417.78833947092,419.32542488618,427.49408925719,431.30833785858,431.11187386004,441.33185117015,442.24651473415,453.63091718759,416.92774426426,423.27620274425,450.67235958598
GWP_100_AR5_GHG,REU,Réunion,FRY4,La Réunion,1119.1650068366,1510.5997663052,1385.0832017351,1602.7023393945,1647.5965089927,1646.926767562,1698.0883271439,1692.5541045952,2145.3499888123,2186.6160263867,2301.9550473593,2331.0990371215,2437.1846605103,2505.1243806731,2724.806395816,2635.403353939,2571.6333516847,2435.0667265692,2625.4360696578,2701.6105064173,2902.9410016456,2813.0081855453,2665.8565541045,2588.0469819572,2683.6707215298,2795.4964483621,2885.4950720784,2919.6263360743,2924.6087663046,2920.3824181126,2866.0949608849,2925.1286464515,2982.7326176395
GWP_100_AR5_GHG,REU,Réunion,RE,,43.948722795318,65.380783154214,54.0621559298,63.093098232809,70.256645925069,79.233940925344,85.838758265512,89.251923650014,118.37509777423,119.50622929891,123.26647654411,110.79104610497,115.16101046715,117.74078771626,134.66958171761,121.69957438273,105.19992355399,105.24082159884,114.46753844585,125.15613416781,136.6535539879,133.36066032768,123.19185436328,117.5112229191,123.54069565955,130.60032587034,135.35437333605,137.10104248344,137.05673651592,137.05307886389,134.63920121032,137.19190256343,164.42900031425
GWP_100_AR5_GHG,ROU,Romania,RO,,10350.248823108,9352.3826416367,9012.0929061635,7979.0843597601,7251.1734450524,7071.7155507931,7057.1432986484,7100.6689644194,6353.5401718154,6234.8063111275,5469.8616178765,5391.3309155577,5776.6789398735,5581.2296880993,4886.8549353803,4753.2233295264,4761.8180191236,4747.7644310724,4517.9037167299,4314.920408619,4242.1733605918,4133.5403264867,3925.1762501565,3455.7609526201,2414.7922901706,3203.1301491781,3362.0071246514,2592.9847271045,2318.5569788878,2999.3843724239,3069.3260682178,2766.5000851611,2176.6971078416
GWP_100_AR5_GHG,ROU,Romania,RO11,Nord-Vest,14169.984079884,11764.376959371,9873.213135752,8934.8063652823,8735.2694239467,8699.5239267684,9318.9111402898,9642.3425158892,8988.4943969066,7974.7174104102,8163.3712801554,8710.6835272574,8860.9813782293,8809.8306487034,9485.1006248833,9220.5146126836,9495.6171553082,9460.3608177038,9861.2515825133,9197.9646774598,9262.2505297188,9636.291311638,9979.6849497012,9705.8272437932,9958.5633511407,10258.657925381,10503.716612527,10761.347870039,11164.067884952,11252.555203671,11256.231031309,11663.348418833,11539.759304478
GWP_100_AR5_GHG,ROU,Romania,RO12,Centru,36103.17212918,26853.575674879,22703.759809655,21372.281073623,20967.770031862,23206.039023881,23595.439162842,20089.16811104,17543.385959523,15681.782320206,17031.970569144,17525.799490983,17221.183430318,18474.213769608,17796.685132514,17045.293828387,16848.516845729,17115.789963372,17208.238122054,13575.175995621,14132.641502826,14475.842293233,13836.905085769,13827.160406816,13958.727810558,13387.251378598,13059.70217393,13554.705023942,14163.225451645,14076.290133942,14350.4328184,14871.960717693,14203.506086636
GWP_100_AR5_GHG,ROU,Romania,RO21,Nord-Est,23498.892609454,18181.089603359,18284.636638597,16954.51931551,14869.241275581,15224.556521899,15550.5646671,14650.531101866,13338.640596462,12139.074354943,12493.520023701,13116.428139598,13140.510669803,13427.297315717,13498.485655822,13044.35395032,13452.450584889,13329.123678549,13725.833594166,11732.666094851,11882.390277053,11976.778582533,12071.872650049,12252.165377928,13251.76192555,12525.941344585,11730.81865223,13180.071470778,13142.70694285,12327.519747556,12471.604782954,12943.723643224,13073.067466074
GWP_100_AR5_GHG,ROU,Romania,RO22,Sud-Est,39685.622466478,32367.081278569,24138.84438429,23169.795643977,25925.915607818,26617.91378576,26724.91598879,27298.986919176,25272.12426323,20193.318540806,20180.740597326,20721.046100614,21325.380449029,21529.308885458,22877.999141058,22964.946061495,23330.37912887,22509.001032828,20829.43731954,15732.238986531,15871.874516796,15651.593551,15636.495529649,15278.926397116,15538.140180029,16039.400551296,16296.576945929,16617.266156515,16511.160235058,16422.088382283,16189.063827631,16985.111573591,16592.598593318
GWP_100_AR5_GHG,ROU,Romania,RO31,Sud-Muntenia,37007.782417285,27568.525579954,25489.437470798,23961.548273805,23324.100020457,24486.778966233,24821.700443105,22138.658277487,20257.847545894,18169.407281849,19724.938221672,20810.898902667,20794.742304038,21216.185769338,21184.990896314,20988.182690418,21337.856232361,21251.554094668,21877.374929808,18932.754978331,18994.289589361,19474.750580837,20336.428045425,19452.174176708,18949.679937232,18648.699714367,17938.533209608,18688.826255854,19368.535533761,18711.867400386,18836.396867538,19578.617902973,18942.621705845
GWP_100_AR5_GHG,ROU,Romania,RO32,Bucureşti-Ilfov,15911.444315871,14670.818785199,10386.152615786,9596.1836022411,9553.0688272892,9959.0453111579,10989.470731367,9732.3212755343,9572.9839831289,7858.2070418141,7717.5640694431,7670.513106235,7751.328836318,8518.0123153068,8365.6518984152,7932.8982110359,8075.6779801581,7982.8098626082,7489.8710168205,6687.7814179215,6694.0555434215,6871.9198165848,6052.1510216283,5623.4753298722,5653.0235719401,5665.1215460193,5939.675414642,6109.2443096895,6304.0780619884,6249.498058506,6173.7045108286,6391.5368761324,6044.5507276762
GWP_100_AR5_GHG,ROU,Romania,RO41,Sud-Vest Oltenia,39772.761258806,36960.29209816,36432.883439843,34706.66921711,33863.61944457,35133.46879406,36040.767801903,31948.611746573,26700.198548056,24563.267233471,26736.192294175,28216.767927684,27310.728791932,28125.313225656,27566.313416649,27688.468316085,30771.719781889,30733.262262848,29918.534810191,26207.085626708,24188.826597694,27858.075570311,26039.414605725,21847.9519551,22752.485240886,23513.827561563,24196.220392273,24930.018267415,24741.502229184,24282.581024144,18509.627865822,20337.138410106,22219.237364405
GWP_100_AR5_GHG,ROU,Romania,RO42,Vest,29273.669521928,23624.932831851,25641.327426321,24320.343398803,21583.007513783,21131.19821683,21584.391830083,20769.32357621,18007.761095462,15453.405591264,15752.426222186,16875.708903966,16470.112999535,16810.082956948,16797.393034064,16485.405477626,17871.93783507,17678.940826398,17226.806512945,15177.592578089,14666.28552434,15949.55653964,15545.092211684,14059.392354294,13811.294960518,14353.875238114,14288.308821717,14578.503601426,14579.081760435,14227.800662391,13578.9504931,14421.899039683,12268.931707989
GWP_100_AR5_GHG,SVK,Slovakia,SK,,200.82359277868,177.6161680166,169.24163294111,154.37737514971,151.65692192619,154.55862453477,155.3001392101,161.8267568703,157.11447474011,149.8231006327,138.43302893732,143.83840637845,146.81680335472,142.05864248698,146.69655119555,180.62191853257,142.93940223427,131.88244725825,129.15574976023,110.04480859813,113.933321382,109.19249691059,104.33817994426,100.60105125225,94.224635545733,94.843276327218,93.784095171967,100.01436825119,103.81588997288,104.48631996979,95.885607667199,102.21598784533,98.664445192794
GWP_100_AR5_GHG,SVK,Slovakia,SK01,Bratislavský kraj,8138.8398560109,7020.1751119968,6876.4743183555,6433.9883158631,6609.3654432832,6744.617464651,6828.5790457935,7119.2247442147,6965.8820296592,7119.7081719056,6562.0244637073,7939.629802206,7585.8926584135,7537.1309430224,7697.5413791904,7903.1040342799,7415.9458482568,6647.0309751384,6437.7050093797,5903.3974442771,5827.5026841915,5577.3970041219,4979.7064455575,5389.135237929,4829.5119117099,5278.1681760113,5501.9377668681,5610.7121343861,5329.9223706101,5314.0706322719,5336.5969507598,5684.4231352698,5685.3463163613
GWP_100_AR5_GHG,SVK,Slovakia,SK02,Západné Slovensko,26512.854414884,23013.671256528,21137.382986667,20343.584358884,19361.11203187,19190.245488897,19629.733028831,19469.562096218,19263.03205475,18475.62454191,17165.636964265,16993.440886581,16246.324295309,16036.29374935,15981.960535383,16157.270256674,15912.000489195,16420.463364403,16826.544136475,15858.080647676,16677.302012266,17493.874480186,16594.465323207,16232.702504168,14806.868841721,15423.458974165,15029.88273684,15769.672242771,16083.4350282,15832.876035902,15554.33773426,16901.568953648,16687.588247494
GWP_100_AR5_GHG,SVK,Slovakia,SK03,Stredné Slovensko,12117.378533677,10139.467863907,9266.5937663889,8797.1432276828,8241.5882889074,8107.0587795587,8146.7022087788,8244.3771949882,8294.2245359056,8133.7022812634,7734.0704222253,7405.8383780446,7417.63684679,6975.5863719891,7009.6362656867,7293.3384305205,7210.08176436,7294.2604727788,7520.0566835961,7398.9111500268,7737.6707501236,7222.6034547285,6696.1286178892,6805.6401436056,6178.5446669757,6320.0914183839,6515.1614136229,7058.517554491,6909.8051309116,6921.9704727833,6661.0977605444,7009.8385761517,6970.48307904
GWP_100_AR5_GHG,SVK,Slovakia,SK04,Východné Slovensko,27742.054814028,24497.999847067,22829.668456852,22466.646469075,21309.447002427,21574.945503643,21686.405691887,20993.035229952,20245.642523478,20159.661989558,19825.860880851,19618.526472314,20181.971940993,21494.970299862,21012.408418545,20617.491649455,21208.44658725,20798.149921309,20320.522230212,17759.001400852,19211.011935307,17664.552838166,17464.274381505,17728.327408763,17493.415351654,17126.685792149,18069.877745006,18900.566385038,18359.467169411,16304.422481514,14782.973142269,16974.81738563,16122.1002027
GWP_100_AR5_GHG,SVN,Slovenia,SI,,76.094230346654,78.126866438881,68.979190878364,79.124910729765,84.160655254458,88.176294872816,94.215195212029,93.495919978243,84.560988031728,76.097275626028,76.72679987675,77.512945733493,76.041510463465,75.564900350618,75.975317424106,74.828758371642,71.972514530255,71.676061110742,74.801190650047,60.76003753477,60.138427376497,60.03899562709,57.898679540047,54.99674526798,51.840474853246,47.938920529477,48.687589457735,46.140223085436,44.064756510942,41.678892878289,35.89487053015,37.217034639992,39.239348330135
GWP_100_AR5_GHG,SVN,Slovenia,SI03,Vzhodna Slovenija,14687.945673119,13780.563435004,13357.574353648,13600.755320009,13188.752492644,13773.901196589,13960.341525721,14720.162727565,14693.291365782,14227.004781358,13987.021620928,15033.549954463,15800.97420082,15598.107889776,16055.741606563,16146.921293596,16174.142512022,16239.952953642,16278.999076101,14894.777035125,15007.542069463,14623.601340342,14147.737981152,13865.603702666,12374.72378964,12785.211580264,13371.898238518,13537.654777746,13360.508725627,12872.891271588,12086.84467247,12317.887857697,11733.545597351
GWP_100_AR5_GHG,SVN,Slovenia,SI04,Zahodna Slovenija,6662.071909055,6090.0555710932,5478.6539939935,5791.1543313316,6047.1297570177,6374.769468807,6845.4182283673,6814.9222586153,6692.9374628788,6488.8455125999,6436.0366288508,7197.0518266099,7193.5583677128,7224.4191230991,7338.8439431173,7445.8565645635,7557.5860381591,7390.5009835789,7970.1634598657,7115.837186173,7117.7103735228,6434.6650099336,6306.7597910684,6450.7219901229,6326.1031150512,6172.385840308,6309.6212880708,6507.4432808351,6537.7695097858,6567.1807827938,5995.456159812,6322.0600584302,6503.0265921539
GWP_100_AR5_GHG,SWE,Sweden,SE,,2167.7646741752,2057.3057725325,2138.3836245811,1563.2812701006,1548.6059448905,1667.9606265244,1567.3284997979,1630.3995294543,1707.8938593055,1712.5684985423,1681.4817347522,1662.4134625083,1500.2972795883,1556.8030808528,1539.3303957238,1496.6438428356,1460.1063345865,1422.3638195125,1355.1929168775,1273.994824617,1300.2292401585,1337.6316425154,1277.5414726685,1294.0081684253,1266.7012852894,1229.3253367658,1287.4190037183,1283.9905614439,1248.8682755208,1171.7530452496,775.71160705238,816.603854638,958.43209955463
GWP_100_AR5_GHG,SWE,Sweden,SE11,Stockholm,8471.1168662465,8546.2774654717,8478.9353476087,8480.5670884069,8690.8073522955,8443.2364142667,9182.1887271065,8354.1342691252,8200.9573227416,8132.4192220353,7530.1741200311,7465.5467636789,7885.1404852869,8142.3799032152,7968.3267733157,7405.6049735365,7732.3332602563,7415.5157843492,7114.919699384,6869.690513916,7030.8568821525,6508.2632165748,6066.4117722426,6078.859834083,5662.3032383037,6257.2383197744,6007.6051148793,6003.6989294661,6037.9342586318,5602.799665564,5179.9353357618,5057.1641797605,4960.7375503739
GWP_100_AR5_GHG,SWE,Sweden,SE12,Östra Mellansverige,18812.269959956,18945.57089808,20504.895677406,20925.796878202,21377.379565186,21054.878589613,22197.713124132,20887.380509482,20917.923924081,20944.914224879,19887.033844182,19381.64200299,19938.61456447,19452.985964275,19387.317184661,18537.614191752,18743.959664703,18175.861815858,17477.806976393,15119.681410514,17143.096455058,15997.517282813,14773.155365309,14655.023522911,14169.724277629,13721.805898219,13475.280433725,13526.220339019,13171.475461756,13587.141228449,13415.459752789,13227.967783063,12990.62461444
GWP_100_AR5_GHG,SWE,Sweden,SE21,Småland med öarna,8136.585067026,7754.0504187235,7790.5130220628,7877.5437037745,7954.2061130692,8149.9849474147,8146.5992757008,8032.8352508693,8067.9354473661,8009.3148590877,8063.4560008068,7960.8518975433,8028.7422523991,7939.6245057308,7987.9484808996,8475.4733600903,8729.2885145243,8612.7049330609,8480.8440666402,7914.8853265366,8146.1793810695,8068.7230119108,8015.8020967463,7543.4281040651,7260.8197789843,7464.6213323507,7336.4799714001,7243.6111070697,7139.9568466921,6926.5335840654,6941.747350207,6776.5103138349,6657.1907652336
GWP_100_AR5_GHG,SWE,Sweden,SE22,Sydsverige,8228.5877309745,8678.4434011324,8807.661330009,8865.8945728516,9023.3993646464,8982.8886449399,9206.8084601875,9241.8861305395,9163.8447988137,9161.2322619033,9200.7751930959,9247.8312253237,9359.3757701695,9431.7771873247,9336.1924908872,9631.5618438406,9253.7997138739,9166.7073534164,8728.4561671009,8414.3477775572,8711.0357113613,8316.5451265693,7895.4034036334,7699.4132703757,7563.3928437204,7483.4868776274,7504.3064071643,7355.3178223059,7136.0874650384,7063.5728065103,7256.235672463,7077.0988897756,6951.5333865949
GWP_100_AR5_GHG,SWE,Sweden,SE23,Västsverige,13636.351131186,14063.826607392,14821.941423346,15053.555216146,15881.526165773,15387.198203676,18205.021024789,15943.304731447,16157.902266809,15227.071004268,14155.170173764,14351.194644234,14828.18538191,15585.005099235,14972.332111515,14686.146778238,16504.247043758,15641.506613149,14935.530823321,15057.283596126,16358.429850465,14627.827211734,14652.404942491,13630.847032374,13872.974864696,13707.463916169,13986.533708407,13870.040448662,12223.738395949,11617.48785535,12828.414562155,12412.172172603,12191.792433127
GWP_100_AR5_GHG,SWE,Sweden,SE31,Norra Mellansverige,7889.7670945725,7329.3385840124,7566.7896974515,7621.0715690963,8094.9270639872,8218.1349012434,8403.0992203626,8137.960699157,7924.7852933905,7763.3268542801,7740.1461505037,7689.0324167393,8141.7933384656,8452.457958165,8380.1025127047,8395.0378640603,8353.1560832492,8395.5898301894,7882.0305386488,6698.657289069,7648.2843117977,7506.6095201216,6984.9957186938,6808.5801693543,6529.6090911137,6570.1384404308,6483.8544495306,6506.2206190803,6359.4171568333,6503.4543972569,6264.8433596363,6095.5849540997,5984.3067198619
GWP_100_AR5_GHG,SWE,Sweden,SE32,Mellersta Norrland,4188.0463351835,4141.9488149009,4255.2267743267,4291.5872137831,4439.0306122734,4285.9432689578,4367.5687281262,4323.7363184249,4217.3327938323,4201.9215581777,4155.6917758875,4042.2683937092,4062.378130623,4094.9764340408,4063.6269984082,4096.903303317,4100.3387677232,3998.8327129634,3835.2038079114,3568.204358442,3720.7059387327,3647.9389708563,3544.6133453872,3445.9154546857,3285.3590998628,3282.3959651847,3228.8618518267,3219.4647798644,3113.2572102722,3112.3290590329,3085.1157112053,2983.5585771443,2949.459751971
GWP_100_AR5_GHG,SWE,Sweden,SE33,Övre Norrland,7684.2506745632,7720.227749029,7688.1375545418,7783.5913558902,8062.804308559,8288.8916054259,8588.463997074,8637.1043449547,8972.2653951491,9010.192576063,8383.3488040869,8775.677513788,8691.3922373341,8601.3064193985,8455.7966206953,8715.0699080457,9318.0915510472,8637.0964043622,8466.6745415498,7641.676853808,8519.6374324174,7626.5677072855,7117.3846621604,6907.5129361141,6796.1420466609,6953.9325935023,7073.1865107571,7105.7879618839,6924.8114593542,7098.9260172932,7027.7157687928,6965.4206921083,6992.7360838991
